image_path,color
extra_color_dataset/black_shirt/76.jpg,Black
extra_color_dataset/black_shirt/77.jpg,Black
extra_color_dataset/black_shirt/78.jpg,Black
extra_color_dataset/black_shirt/79.jpg,Black
extra_color_dataset/black_shirt/8.jpg,Black
extra_color_dataset/black_shirt/80.jpg,Black
extra_color_dataset/black_shirt/81.jpg,Black
extra_color_dataset/black_shirt/82.jpg,Black
extra_color_dataset/black_shirt/83.jpg,Black
extra_color_dataset/black_shirt/84.jpg,Black
extra_color_dataset/black_shirt/85.jpg,Black
extra_color_dataset/black_shirt/86.jpg,Black
extra_color_dataset/black_shirt/87.jpg,Black
extra_color_dataset/black_shirt/88.jpg,Black
extra_color_dataset/black_shirt/89.jpg,Black
extra_color_dataset/black_shirt/9.jpg,Black
extra_color_dataset/black_shirt/90.jpg,Black
extra_color_dataset/black_shirt/91.jpg,Black
extra_color_dataset/black_shirt/92.jpg,Black
extra_color_dataset/black_shirt/93.jpg,Black
extra_color_dataset/black_shirt/94.jpg,Black
extra_color_dataset/black_shirt/95.jpg,Black
extra_color_dataset/black_shirt/96.jpg,Black
extra_color_dataset/black_shirt/97.jpg,Black
extra_color_dataset/black_shirt/98.jpg,Black
extra_color_dataset/black_shirt/99.jpg,Black
extra_color_dataset/black_shoes/1.jpg,Black
extra_color_dataset/black_shoes/10.jpg,Black
extra_color_dataset/black_shoes/100.jpg,Black
extra_color_dataset/black_shoes/101.jpg,Black
extra_color_dataset/black_shoes/102.jpg,Black
extra_color_dataset/black_shoes/103.jpg,Black
extra_color_dataset/black_shoes/104.jpg,Black
extra_color_dataset/black_shoes/105.jpg,Black
extra_color_dataset/black_shoes/106.jpg,Black
extra_color_dataset/black_shoes/107.jpg,Black
extra_color_dataset/black_shoes/108.jpg,Black
extra_color_dataset/black_shoes/109.jpg,Black
extra_color_dataset/black_shoes/11.jpg,Black
extra_color_dataset/black_shoes/110.jpg,Black
extra_color_dataset/black_shoes/111.jpg,Black
extra_color_dataset/black_shoes/112.jpg,Black
extra_color_dataset/black_shoes/113.jpg,Black
extra_color_dataset/black_shoes/114.jpg,Black
extra_color_dataset/black_shoes/115.jpg,Black
extra_color_dataset/black_shoes/116.jpg,Black
extra_color_dataset/black_shoes/117.jpg,Black
extra_color_dataset/black_shoes/118.jpg,Black
extra_color_dataset/black_shoes/119.jpg,Black
extra_color_dataset/black_shoes/12.jpg,Black
extra_color_dataset/black_shoes/120.jpg,Black
extra_color_dataset/black_shoes/121.jpg,Black
extra_color_dataset/black_shoes/122.jpg,Black
extra_color_dataset/black_shoes/123.jpg,Black
extra_color_dataset/black_shoes/124.jpg,Black
extra_color_dataset/black_shoes/125.jpg,Black
extra_color_dataset/black_shoes/126.jpg,Black
extra_color_dataset/black_shoes/127.jpg,Black
extra_color_dataset/black_shoes/128.jpg,Black
extra_color_dataset/black_shoes/129.jpg,Black
extra_color_dataset/black_shoes/13.jpg,Black
extra_color_dataset/black_shoes/130.jpg,Black
extra_color_dataset/black_shoes/131.jpg,Black
extra_color_dataset/black_shoes/132.jpg,Black
extra_color_dataset/black_shoes/133.jpg,Black
extra_color_dataset/black_shoes/134.jpg,Black
extra_color_dataset/black_shoes/135.jpg,Black
extra_color_dataset/black_shoes/136.jpg,Black
extra_color_dataset/black_shoes/137.jpg,Black
extra_color_dataset/black_shoes/138.jpg,Black
extra_color_dataset/black_shoes/139.jpg,Black
extra_color_dataset/black_shoes/14.jpg,Black
extra_color_dataset/black_shoes/140.jpg,Black
extra_color_dataset/black_shoes/141.jpg,Black
extra_color_dataset/black_shoes/142.jpg,Black
extra_color_dataset/black_shoes/143.jpg,Black
extra_color_dataset/black_shoes/144.jpg,Black
extra_color_dataset/black_shoes/145.jpg,Black
extra_color_dataset/black_shoes/146.jpg,Black
extra_color_dataset/black_shoes/147.jpg,Black
extra_color_dataset/black_shoes/148.jpg,Black
extra_color_dataset/black_shoes/149.jpg,Black
extra_color_dataset/black_shoes/15.jpg,Black
extra_color_dataset/black_shoes/150.jpg,Black
extra_color_dataset/black_shoes/151.jpg,Black
extra_color_dataset/black_shoes/152.jpg,Black
extra_color_dataset/black_shoes/153.jpg,Black
extra_color_dataset/black_shoes/154.jpg,Black
extra_color_dataset/black_shoes/155.jpg,Black
extra_color_dataset/black_shoes/156.jpg,Black
extra_color_dataset/black_shoes/157.jpg,Black
extra_color_dataset/black_shoes/158.jpg,Black
extra_color_dataset/black_shoes/159.jpg,Black
extra_color_dataset/black_shoes/16.jpg,Black
extra_color_dataset/black_shoes/160.jpg,Black
extra_color_dataset/black_shoes/161.jpg,Black
extra_color_dataset/black_shoes/162.jpg,Black
extra_color_dataset/black_shoes/163.jpg,Black
extra_color_dataset/black_shoes/164.jpg,Black
extra_color_dataset/black_shoes/165.jpg,Black
extra_color_dataset/black_shoes/166.jpg,Black
extra_color_dataset/black_shoes/167.jpg,Black
extra_color_dataset/black_shoes/168.jpg,Black
extra_color_dataset/black_shoes/169.jpg,Black
extra_color_dataset/black_shoes/17.jpg,Black
extra_color_dataset/black_shoes/170.jpg,Black
extra_color_dataset/black_shoes/171.jpg,Black
extra_color_dataset/black_shoes/172.jpg,Black
extra_color_dataset/black_shoes/173.jpg,Black
extra_color_dataset/black_shoes/174.jpg,Black
extra_color_dataset/black_shoes/175.jpg,Black
extra_color_dataset/black_shoes/176.jpg,Black
extra_color_dataset/black_shoes/177.jpg,Black
extra_color_dataset/black_shoes/178.jpg,Black
extra_color_dataset/black_shoes/179.jpg,Black
extra_color_dataset/black_shoes/18.jpg,Black
extra_color_dataset/black_shoes/180.jpg,Black
extra_color_dataset/black_shoes/181.jpg,Black
extra_color_dataset/black_shoes/182.jpg,Black
extra_color_dataset/black_shoes/183.jpg,Black
extra_color_dataset/black_shoes/184.jpg,Black
extra_color_dataset/black_shoes/185.jpg,Black
extra_color_dataset/black_shoes/186.jpg,Black
extra_color_dataset/black_shoes/187.jpg,Black
extra_color_dataset/black_shoes/188.jpg,Black
extra_color_dataset/black_shoes/189.jpg,Black
extra_color_dataset/black_shoes/19.jpg,Black
extra_color_dataset/black_shoes/190.jpg,Black
extra_color_dataset/black_shoes/191.jpg,Black
extra_color_dataset/black_shoes/192.jpg,Black
extra_color_dataset/black_shoes/193.jpg,Black
extra_color_dataset/black_shoes/194.jpg,Black
extra_color_dataset/black_shoes/195.jpg,Black
extra_color_dataset/black_shoes/196.jpg,Black
extra_color_dataset/black_shoes/197.jpg,Black
extra_color_dataset/black_shoes/198.jpg,Black
extra_color_dataset/black_shoes/199.jpg,Black
extra_color_dataset/black_shoes/2.jpg,Black
extra_color_dataset/black_shoes/20.jpg,Black
extra_color_dataset/black_shoes/200.jpg,Black
extra_color_dataset/black_shoes/201.jpg,Black
extra_color_dataset/black_shoes/202.jpg,Black
extra_color_dataset/black_shoes/203.jpg,Black
extra_color_dataset/black_shoes/204.jpg,Black
extra_color_dataset/black_shoes/205.jpg,Black
extra_color_dataset/black_shoes/206.jpg,Black
extra_color_dataset/black_shoes/207.jpg,Black
extra_color_dataset/black_shoes/208.jpg,Black
extra_color_dataset/black_shoes/209.jpg,Black
extra_color_dataset/black_shoes/21.jpg,Black
extra_color_dataset/black_shoes/210.jpg,Black
extra_color_dataset/black_shoes/211.jpg,Black
extra_color_dataset/black_shoes/212.jpg,Black
extra_color_dataset/black_shoes/213.jpg,Black
extra_color_dataset/black_shoes/214.jpg,Black
extra_color_dataset/black_shoes/215.jpg,Black
extra_color_dataset/black_shoes/216.jpg,Black
extra_color_dataset/black_shoes/217.jpg,Black
extra_color_dataset/black_shoes/218.jpg,Black
extra_color_dataset/black_shoes/219.jpg,Black
extra_color_dataset/black_shoes/22.jpg,Black
extra_color_dataset/black_shoes/220.jpg,Black
extra_color_dataset/black_shoes/221.jpg,Black
extra_color_dataset/black_shoes/222.jpg,Black
extra_color_dataset/black_shoes/223.jpg,Black
extra_color_dataset/black_shoes/224.jpg,Black
extra_color_dataset/black_shoes/225.jpg,Black
extra_color_dataset/black_shoes/226.jpg,Black
extra_color_dataset/black_shoes/227.jpg,Black
extra_color_dataset/black_shoes/228.jpg,Black
extra_color_dataset/black_shoes/229.jpg,Black
extra_color_dataset/black_shoes/23.jpg,Black
extra_color_dataset/black_shoes/230.jpg,Black
extra_color_dataset/black_shoes/231.jpg,Black
extra_color_dataset/black_shoes/232.jpg,Black
extra_color_dataset/black_shoes/233.jpg,Black
extra_color_dataset/black_shoes/234.jpg,Black
extra_color_dataset/black_shoes/235.jpg,Black
extra_color_dataset/black_shoes/236.jpg,Black
extra_color_dataset/black_shoes/237.jpg,Black
extra_color_dataset/black_shoes/238.jpg,Black
extra_color_dataset/black_shoes/239.jpg,Black
extra_color_dataset/black_shoes/24.jpg,Black
extra_color_dataset/black_shoes/240.jpg,Black
extra_color_dataset/black_shoes/241.jpg,Black
extra_color_dataset/black_shoes/242.jpg,Black
extra_color_dataset/black_shoes/243.jpg,Black
extra_color_dataset/black_shoes/244.jpg,Black
extra_color_dataset/black_shoes/245.jpg,Black
extra_color_dataset/black_shoes/246.jpg,Black
extra_color_dataset/black_shoes/247.jpg,Black
extra_color_dataset/black_shoes/248.jpg,Black
extra_color_dataset/black_shoes/249.jpg,Black
extra_color_dataset/black_shoes/25.jpg,Black
extra_color_dataset/black_shoes/250.jpg,Black
extra_color_dataset/black_shoes/251.jpg,Black
extra_color_dataset/black_shoes/252.jpg,Black
extra_color_dataset/black_shoes/253.jpg,Black
extra_color_dataset/black_shoes/254.jpg,Black
extra_color_dataset/black_shoes/255.jpg,Black
extra_color_dataset/black_shoes/256.jpg,Black
extra_color_dataset/black_shoes/257.jpg,Black
extra_color_dataset/black_shoes/258.jpg,Black
extra_color_dataset/black_shoes/259.jpg,Black
extra_color_dataset/black_shoes/26.jpg,Black
extra_color_dataset/black_shoes/260.jpg,Black
extra_color_dataset/black_shoes/261.jpg,Black
extra_color_dataset/black_shoes/262.jpg,Black
extra_color_dataset/black_shoes/263.jpg,Black
extra_color_dataset/black_shoes/264.jpg,Black
extra_color_dataset/black_shoes/265.jpg,Black
extra_color_dataset/black_shoes/266.jpg,Black
extra_color_dataset/black_shoes/267.jpg,Black
extra_color_dataset/black_shoes/268.jpg,Black
extra_color_dataset/black_shoes/269.jpg,Black
extra_color_dataset/black_shoes/27.jpg,Black
extra_color_dataset/black_shoes/270.jpg,Black
extra_color_dataset/black_shoes/271.jpg,Black
extra_color_dataset/black_shoes/272.jpg,Black
extra_color_dataset/black_shoes/273.jpg,Black
extra_color_dataset/black_shoes/274.jpg,Black
extra_color_dataset/black_shoes/275.jpg,Black
extra_color_dataset/black_shoes/276.jpg,Black
extra_color_dataset/black_shoes/277.jpg,Black
extra_color_dataset/black_shoes/278.jpg,Black
extra_color_dataset/black_shoes/279.jpg,Black
extra_color_dataset/black_shoes/28.jpg,Black
extra_color_dataset/black_shoes/280.jpg,Black
extra_color_dataset/black_shoes/281.jpg,Black
extra_color_dataset/black_shoes/282.jpg,Black
extra_color_dataset/black_shoes/283.jpg,Black
extra_color_dataset/black_shoes/284.jpg,Black
extra_color_dataset/black_shoes/285.jpg,Black
extra_color_dataset/black_shoes/286.jpg,Black
extra_color_dataset/black_shoes/287.jpg,Black
extra_color_dataset/black_shoes/288.jpg,Black
extra_color_dataset/black_shoes/289.jpg,Black
extra_color_dataset/black_shoes/29.jpg,Black
extra_color_dataset/black_shoes/290.jpg,Black
extra_color_dataset/black_shoes/291.jpg,Black
extra_color_dataset/black_shoes/292.jpg,Black
extra_color_dataset/black_shoes/293.jpg,Black
extra_color_dataset/black_shoes/294.jpg,Black
extra_color_dataset/black_shoes/295.jpg,Black
extra_color_dataset/black_shoes/296.jpg,Black
extra_color_dataset/black_shoes/297.jpg,Black
extra_color_dataset/black_shoes/298.jpg,Black
extra_color_dataset/black_shoes/299.jpg,Black
extra_color_dataset/black_shoes/3.jpg,Black
extra_color_dataset/black_shoes/30.jpg,Black
extra_color_dataset/black_shoes/300.jpg,Black
extra_color_dataset/black_shoes/301.jpg,Black
extra_color_dataset/black_shoes/302.jpg,Black
extra_color_dataset/black_shoes/303.jpg,Black
extra_color_dataset/black_shoes/304.jpg,Black
extra_color_dataset/black_shoes/305.jpg,Black
extra_color_dataset/black_shoes/306.jpg,Black
extra_color_dataset/black_shoes/307.jpg,Black
extra_color_dataset/black_shoes/308.jpg,Black
extra_color_dataset/black_shoes/309.jpg,Black
extra_color_dataset/black_shoes/31.jpg,Black
extra_color_dataset/black_shoes/310.jpg,Black
extra_color_dataset/black_shoes/311.jpg,Black
extra_color_dataset/black_shoes/312.jpg,Black
extra_color_dataset/black_shoes/313.jpg,Black
extra_color_dataset/black_shoes/314.jpg,Black
extra_color_dataset/black_shoes/315.jpg,Black
extra_color_dataset/black_shoes/316.jpg,Black
extra_color_dataset/black_shoes/317.jpg,Black
extra_color_dataset/black_shoes/318.jpg,Black
extra_color_dataset/black_shoes/319.jpg,Black
extra_color_dataset/black_shoes/32.jpg,Black
extra_color_dataset/black_shoes/320.jpg,Black
extra_color_dataset/black_shoes/321.jpg,Black
extra_color_dataset/black_shoes/322.jpg,Black
extra_color_dataset/black_shoes/323.jpg,Black
extra_color_dataset/black_shoes/324.jpg,Black
extra_color_dataset/black_shoes/325.jpg,Black
extra_color_dataset/black_shoes/326.jpg,Black
extra_color_dataset/black_shoes/327.jpg,Black
extra_color_dataset/black_shoes/328.jpg,Black
extra_color_dataset/black_shoes/329.jpg,Black
extra_color_dataset/black_shoes/33.jpg,Black
extra_color_dataset/black_shoes/330.jpg,Black
extra_color_dataset/black_shoes/331.jpg,Black
extra_color_dataset/black_shoes/332.jpg,Black
extra_color_dataset/black_shoes/333.jpg,Black
extra_color_dataset/black_shoes/334.jpg,Black
extra_color_dataset/black_shoes/335.jpg,Black
extra_color_dataset/black_shoes/336.jpg,Black
extra_color_dataset/black_shoes/337.jpg,Black
extra_color_dataset/black_shoes/338.jpg,Black
extra_color_dataset/black_shoes/339.jpg,Black
extra_color_dataset/black_shoes/34.jpg,Black
extra_color_dataset/black_shoes/340.jpg,Black
extra_color_dataset/black_shoes/341.jpg,Black
extra_color_dataset/black_shoes/342.jpg,Black
extra_color_dataset/black_shoes/343.jpg,Black
extra_color_dataset/black_shoes/344.jpg,Black
extra_color_dataset/black_shoes/345.jpg,Black
extra_color_dataset/black_shoes/346.jpg,Black
extra_color_dataset/black_shoes/347.jpg,Black
extra_color_dataset/black_shoes/348.jpg,Black
extra_color_dataset/black_shoes/349.jpg,Black
extra_color_dataset/black_shoes/35.jpg,Black
extra_color_dataset/black_shoes/350.jpg,Black
extra_color_dataset/black_shoes/351.jpg,Black
extra_color_dataset/black_shoes/352.jpg,Black
extra_color_dataset/black_shoes/353.jpg,Black
extra_color_dataset/black_shoes/354.jpg,Black
extra_color_dataset/black_shoes/355.jpg,Black
extra_color_dataset/black_shoes/356.jpg,Black
extra_color_dataset/black_shoes/357.jpg,Black
extra_color_dataset/black_shoes/358.jpg,Black
extra_color_dataset/black_shoes/359.jpg,Black
extra_color_dataset/black_shoes/36.jpg,Black
extra_color_dataset/black_shoes/360.jpg,Black
extra_color_dataset/black_shoes/361.jpg,Black
extra_color_dataset/black_shoes/362.jpg,Black
extra_color_dataset/black_shoes/363.jpg,Black
extra_color_dataset/black_shoes/364.jpg,Black
extra_color_dataset/black_shoes/365.jpg,Black
extra_color_dataset/black_shoes/366.jpg,Black
extra_color_dataset/black_shoes/367.jpg,Black
extra_color_dataset/black_shoes/368.jpg,Black
extra_color_dataset/black_shoes/369.jpg,Black
extra_color_dataset/black_shoes/37.jpg,Black
extra_color_dataset/black_shoes/370.jpg,Black
extra_color_dataset/black_shoes/371.jpg,Black
extra_color_dataset/black_shoes/372.jpg,Black
extra_color_dataset/black_shoes/373.jpg,Black
extra_color_dataset/black_shoes/374.jpg,Black
extra_color_dataset/black_shoes/375.jpg,Black
extra_color_dataset/black_shoes/376.jpg,Black
extra_color_dataset/black_shoes/377.jpg,Black
extra_color_dataset/black_shoes/378.jpg,Black
extra_color_dataset/black_shoes/379.jpg,Black
extra_color_dataset/black_shoes/38.jpg,Black
extra_color_dataset/black_shoes/380.jpg,Black
extra_color_dataset/black_shoes/381.jpg,Black
extra_color_dataset/black_shoes/382.jpg,Black
extra_color_dataset/black_shoes/383.jpg,Black
extra_color_dataset/black_shoes/384.jpg,Black
extra_color_dataset/black_shoes/385.jpg,Black
extra_color_dataset/black_shoes/386.jpg,Black
extra_color_dataset/black_shoes/387.jpg,Black
extra_color_dataset/black_shoes/388.jpg,Black
extra_color_dataset/black_shoes/389.jpg,Black
extra_color_dataset/black_shoes/39.jpg,Black
extra_color_dataset/black_shoes/390.jpg,Black
extra_color_dataset/black_shoes/391.jpg,Black
extra_color_dataset/black_shoes/392.jpg,Black
extra_color_dataset/black_shoes/393.jpg,Black
extra_color_dataset/black_shoes/394.jpg,Black
extra_color_dataset/black_shoes/395.jpg,Black
extra_color_dataset/black_shoes/396.jpg,Black
extra_color_dataset/black_shoes/397.jpg,Black
extra_color_dataset/black_shoes/398.jpg,Black
extra_color_dataset/black_shoes/399.jpg,Black
extra_color_dataset/black_shoes/4.jpg,Black
extra_color_dataset/black_shoes/40.jpg,Black
extra_color_dataset/black_shoes/400.jpg,Black
extra_color_dataset/black_shoes/401.jpg,Black
extra_color_dataset/black_shoes/402.jpg,Black
extra_color_dataset/black_shoes/403.jpg,Black
extra_color_dataset/black_shoes/404.jpg,Black
extra_color_dataset/black_shoes/405.jpg,Black
extra_color_dataset/black_shoes/406.jpg,Black
extra_color_dataset/black_shoes/407.jpg,Black
extra_color_dataset/black_shoes/408.jpg,Black
extra_color_dataset/black_shoes/409.jpg,Black
extra_color_dataset/black_shoes/41.jpg,Black
extra_color_dataset/black_shoes/410.jpg,Black
extra_color_dataset/black_shoes/411.jpg,Black
extra_color_dataset/black_shoes/412.jpg,Black
extra_color_dataset/black_shoes/413.jpg,Black
extra_color_dataset/black_shoes/414.jpg,Black
extra_color_dataset/black_shoes/415.jpg,Black
extra_color_dataset/black_shoes/416.jpg,Black
extra_color_dataset/black_shoes/417.jpg,Black
extra_color_dataset/black_shoes/418.jpg,Black
extra_color_dataset/black_shoes/419.jpg,Black
extra_color_dataset/black_shoes/42.jpg,Black
extra_color_dataset/black_shoes/420.jpg,Black
extra_color_dataset/black_shoes/421.jpg,Black
extra_color_dataset/black_shoes/422.jpg,Black
extra_color_dataset/black_shoes/423.jpg,Black
extra_color_dataset/black_shoes/424.jpg,Black
extra_color_dataset/black_shoes/425.jpg,Black
extra_color_dataset/black_shoes/426.jpg,Black
extra_color_dataset/black_shoes/427.jpg,Black
extra_color_dataset/black_shoes/428.jpg,Black
extra_color_dataset/black_shoes/429.jpg,Black
extra_color_dataset/black_shoes/43.jpg,Black
extra_color_dataset/black_shoes/430.jpg,Black
extra_color_dataset/black_shoes/431.jpg,Black
extra_color_dataset/black_shoes/432.jpg,Black
extra_color_dataset/black_shoes/433.jpg,Black
extra_color_dataset/black_shoes/434.jpg,Black
extra_color_dataset/black_shoes/435.jpg,Black
extra_color_dataset/black_shoes/436.jpg,Black
extra_color_dataset/black_shoes/437.jpg,Black
extra_color_dataset/black_shoes/438.jpg,Black
extra_color_dataset/black_shoes/439.jpg,Black
extra_color_dataset/black_shoes/44.jpg,Black
extra_color_dataset/black_shoes/440.jpg,Black
extra_color_dataset/black_shoes/441.jpg,Black
extra_color_dataset/black_shoes/442.jpg,Black
extra_color_dataset/black_shoes/443.jpg,Black
extra_color_dataset/black_shoes/444.jpg,Black
extra_color_dataset/black_shoes/445.jpg,Black
extra_color_dataset/black_shoes/446.jpg,Black
extra_color_dataset/black_shoes/447.jpg,Black
extra_color_dataset/black_shoes/448.jpg,Black
extra_color_dataset/black_shoes/449.jpg,Black
extra_color_dataset/black_shoes/45.jpg,Black
extra_color_dataset/black_shoes/450.jpg,Black
extra_color_dataset/black_shoes/451.jpg,Black
extra_color_dataset/black_shoes/452.jpg,Black
extra_color_dataset/black_shoes/453.jpg,Black
extra_color_dataset/black_shoes/454.jpg,Black
extra_color_dataset/black_shoes/455.jpg,Black
extra_color_dataset/black_shoes/456.jpg,Black
extra_color_dataset/black_shoes/457.jpg,Black
extra_color_dataset/black_shoes/458.jpg,Black
extra_color_dataset/black_shoes/459.jpg,Black
extra_color_dataset/black_shoes/46.jpg,Black
extra_color_dataset/black_shoes/460.jpg,Black
extra_color_dataset/black_shoes/461.jpg,Black
extra_color_dataset/black_shoes/462.jpg,Black
extra_color_dataset/black_shoes/463.jpg,Black
extra_color_dataset/black_shoes/464.jpg,Black
extra_color_dataset/black_shoes/465.jpg,Black
extra_color_dataset/black_shoes/466.jpg,Black
extra_color_dataset/black_shoes/467.jpg,Black
extra_color_dataset/black_shoes/468.jpg,Black
extra_color_dataset/black_shoes/469.jpg,Black
extra_color_dataset/black_shoes/47.jpg,Black
extra_color_dataset/black_shoes/470.jpg,Black
extra_color_dataset/black_shoes/471.jpg,Black
extra_color_dataset/black_shoes/472.jpg,Black
extra_color_dataset/black_shoes/473.jpg,Black
extra_color_dataset/black_shoes/474.jpg,Black
extra_color_dataset/black_shoes/475.jpg,Black
extra_color_dataset/black_shoes/476.jpg,Black
extra_color_dataset/black_shoes/477.jpg,Black
extra_color_dataset/black_shoes/478.jpg,Black
extra_color_dataset/black_shoes/479.jpg,Black
extra_color_dataset/black_shoes/48.jpg,Black
extra_color_dataset/black_shoes/480.jpg,Black
extra_color_dataset/black_shoes/481.jpg,Black
extra_color_dataset/black_shoes/482.jpg,Black
extra_color_dataset/black_shoes/483.jpg,Black
extra_color_dataset/black_shoes/484.jpg,Black
extra_color_dataset/black_shoes/485.jpg,Black
extra_color_dataset/black_shoes/486.jpg,Black
extra_color_dataset/black_shoes/487.jpg,Black
extra_color_dataset/black_shoes/488.jpg,Black
extra_color_dataset/black_shoes/489.jpg,Black
extra_color_dataset/black_shoes/49.jpg,Black
extra_color_dataset/black_shoes/490.jpg,Black
extra_color_dataset/black_shoes/491.jpg,Black
extra_color_dataset/black_shoes/492.jpg,Black
extra_color_dataset/black_shoes/493.jpg,Black
extra_color_dataset/black_shoes/494.jpg,Black
extra_color_dataset/black_shoes/495.jpg,Black
extra_color_dataset/black_shoes/496.jpg,Black
extra_color_dataset/black_shoes/497.jpg,Black
extra_color_dataset/black_shoes/498.jpg,Black
extra_color_dataset/black_shoes/499.jpg,Black
extra_color_dataset/black_shoes/5.jpg,Black
extra_color_dataset/black_shoes/50.jpg,Black
extra_color_dataset/black_shoes/500.jpg,Black
extra_color_dataset/black_shoes/501.jpg,Black
extra_color_dataset/black_shoes/502.jpg,Black
extra_color_dataset/black_shoes/503.jpg,Black
extra_color_dataset/black_shoes/504.jpg,Black
extra_color_dataset/black_shoes/505.jpg,Black
extra_color_dataset/black_shoes/506.jpg,Black
extra_color_dataset/black_shoes/507.jpg,Black
extra_color_dataset/black_shoes/508.jpg,Black
extra_color_dataset/black_shoes/509.jpg,Black
extra_color_dataset/black_shoes/51.jpg,Black
extra_color_dataset/black_shoes/510.jpg,Black
extra_color_dataset/black_shoes/511.jpg,Black
extra_color_dataset/black_shoes/512.jpg,Black
extra_color_dataset/black_shoes/513.jpg,Black
extra_color_dataset/black_shoes/514.jpg,Black
extra_color_dataset/black_shoes/515.jpg,Black
extra_color_dataset/black_shoes/516.jpg,Black
extra_color_dataset/black_shoes/517.jpg,Black
extra_color_dataset/black_shoes/518.jpg,Black
extra_color_dataset/black_shoes/519.jpg,Black
extra_color_dataset/black_shoes/52.jpg,Black
extra_color_dataset/black_shoes/520.jpg,Black
extra_color_dataset/black_shoes/521.jpg,Black
extra_color_dataset/black_shoes/522.jpg,Black
extra_color_dataset/black_shoes/523.jpg,Black
extra_color_dataset/black_shoes/524.jpg,Black
extra_color_dataset/black_shoes/525.jpg,Black
extra_color_dataset/black_shoes/526.jpg,Black
extra_color_dataset/black_shoes/527.jpg,Black
extra_color_dataset/black_shoes/528.jpg,Black
extra_color_dataset/black_shoes/529.jpg,Black
extra_color_dataset/black_shoes/53.jpg,Black
extra_color_dataset/black_shoes/530.jpg,Black
extra_color_dataset/black_shoes/531.jpg,Black
extra_color_dataset/black_shoes/532.jpg,Black
extra_color_dataset/black_shoes/533.jpg,Black
extra_color_dataset/black_shoes/534.jpg,Black
extra_color_dataset/black_shoes/535.jpg,Black
extra_color_dataset/black_shoes/536.jpg,Black
extra_color_dataset/black_shoes/537.jpg,Black
extra_color_dataset/black_shoes/538.jpg,Black
extra_color_dataset/black_shoes/539.jpg,Black
extra_color_dataset/black_shoes/54.jpg,Black
extra_color_dataset/black_shoes/540.jpg,Black
extra_color_dataset/black_shoes/541.jpg,Black
extra_color_dataset/black_shoes/542.jpg,Black
extra_color_dataset/black_shoes/543.jpg,Black
extra_color_dataset/black_shoes/544.jpg,Black
extra_color_dataset/black_shoes/545.jpg,Black
extra_color_dataset/black_shoes/546.jpg,Black
extra_color_dataset/black_shoes/547.jpg,Black
extra_color_dataset/black_shoes/548.jpg,Black
extra_color_dataset/black_shoes/549.jpg,Black
extra_color_dataset/black_shoes/55.jpg,Black
extra_color_dataset/black_shoes/550.jpg,Black
extra_color_dataset/black_shoes/551.jpg,Black
extra_color_dataset/black_shoes/552.jpg,Black
extra_color_dataset/black_shoes/553.jpg,Black
extra_color_dataset/black_shoes/554.jpg,Black
extra_color_dataset/black_shoes/555.jpg,Black
extra_color_dataset/black_shoes/556.jpg,Black
extra_color_dataset/black_shoes/557.jpg,Black
extra_color_dataset/black_shoes/558.jpg,Black
extra_color_dataset/black_shoes/559.jpg,Black
extra_color_dataset/black_shoes/56.jpg,Black
extra_color_dataset/black_shoes/560.jpg,Black
extra_color_dataset/black_shoes/561.jpg,Black
extra_color_dataset/black_shoes/562.jpg,Black
extra_color_dataset/black_shoes/563.jpg,Black
extra_color_dataset/black_shoes/564.jpg,Black
extra_color_dataset/black_shoes/565.jpg,Black
extra_color_dataset/black_shoes/566.jpg,Black
extra_color_dataset/black_shoes/567.jpg,Black
extra_color_dataset/black_shoes/568.jpg,Black
extra_color_dataset/black_shoes/569.jpg,Black
extra_color_dataset/black_shoes/57.jpg,Black
extra_color_dataset/black_shoes/570.jpg,Black
extra_color_dataset/black_shoes/571.jpg,Black
extra_color_dataset/black_shoes/572.jpg,Black
extra_color_dataset/black_shoes/573.jpg,Black
extra_color_dataset/black_shoes/574.jpg,Black
extra_color_dataset/black_shoes/575.jpg,Black
extra_color_dataset/black_shoes/576.jpg,Black
extra_color_dataset/black_shoes/577.jpg,Black
extra_color_dataset/black_shoes/578.jpg,Black
extra_color_dataset/black_shoes/579.jpg,Black
extra_color_dataset/black_shoes/58.jpg,Black
extra_color_dataset/black_shoes/580.jpg,Black
extra_color_dataset/black_shoes/581.jpg,Black
extra_color_dataset/black_shoes/582.jpg,Black
extra_color_dataset/black_shoes/583.jpg,Black
extra_color_dataset/black_shoes/584.jpg,Black
extra_color_dataset/black_shoes/585.jpg,Black
extra_color_dataset/black_shoes/586.jpg,Black
extra_color_dataset/black_shoes/587.jpg,Black
extra_color_dataset/black_shoes/588.jpg,Black
extra_color_dataset/black_shoes/589.jpg,Black
extra_color_dataset/black_shoes/59.jpg,Black
extra_color_dataset/black_shoes/590.jpg,Black
extra_color_dataset/black_shoes/591.jpg,Black
extra_color_dataset/black_shoes/592.jpg,Black
extra_color_dataset/black_shoes/593.jpg,Black
extra_color_dataset/black_shoes/594.jpg,Black
extra_color_dataset/black_shoes/595.jpg,Black
extra_color_dataset/black_shoes/596.jpg,Black
extra_color_dataset/black_shoes/597.jpg,Black
extra_color_dataset/black_shoes/598.jpg,Black
extra_color_dataset/black_shoes/599.jpg,Black
extra_color_dataset/black_shoes/6.jpg,Black
extra_color_dataset/black_shoes/60.jpg,Black
